Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,15.400000,15.400000,14.860000,14.960000,12.438382,186000
2008-01-03,14.800000,14.820000,14.540000,14.660000,12.188948,246000
2008-01-04,14.640000,14.960000,14.640000,14.900000,12.388494,430000
2008-01-07,14.820000,15.040000,14.520000,15.040000,12.504897,732000
2008-01-08,15.000000,15.040000,14.980000,15.020000,12.488269,988000
2008-01-09,14.880000,14.880000,14.500000,14.580000,12.122432,258000
2008-01-10,14.300000,14.840000,13.480000,14.500000,12.055917,982000
2008-01-11,14.280000,14.480000,13.600000,14.200000,11.806484,384000
2008-01-14,14.200000,14.480000,13.900000,14.200000,11.806484,3472000
2008-01-15,14.000000,14.500000,13.400000,14.200000,11.806484,758597
2008-01-16,14.374000,14.374000,13.520000,14.160000,11.773227,848000
2008-01-17,14.000000,14.800000,12.900000,13.700000,11.390764,1230000
2008-01-18,13.703000,14.000000,11.840000,13.400000,11.141332,1976000
2008-01-21,13.140000,13.380000,12.460000,13.380000,11.124703,278000
2008-01-22,11.500000,13.300000,10.960000,13.300000,11.058187,2057403
2008-01-23,12.900000,13.980000,12.500000,13.920000,11.573680,804000
2008-01-24,14.020000,14.900000,13.980000,14.900000,12.388494,1620000
2008-01-25,14.800000,15.020000,14.800000,14.940000,12.421753,1402000
2008-01-28,14.900000,14.900000,13.800000,14.400000,11.972775,802000
2008-01-29,14.400000,14.860000,14.000000,14.100000,11.723342,832000
2008-01-30,14.100000,14.560000,14.040000,14.100000,11.723342,620367
2008-01-31,14.040000,15.020000,14.040000,15.000000,12.471639,1694000
2008-02-01,15.000000,15.000000,14.100000,14.900000,12.388494,2850000
2008-02-04,14.700000,14.760000,14.120000,14.480000,12.039289,2754000
2008-02-05,14.340000,14.580000,14.040000,14.100000,11.723342,2112000
2008-02-06,14.000000,14.100000,13.680000,13.920000,11.573680,2088000
2008-02-11,13.800000,13.880000,13.740000,13.820000,11.490537,190000
2008-02-12,13.840000,13.960000,13.540000,13.740000,11.424021,593000
2008-02-13,13.420000,14.000000,11.120000,13.680000,11.374134,2576000
2008-02-14,13.500000,13.800000,13.300000,13.740000,11.424021,946000
2008-02-15,13.620000,13.880000,13.500000,13.880000,11.540424,372000
